w6sgq4,cntry,w6age,gndr,eisced,mnactic,hinctnta,netusoft,hincfel,w6sgq11,w6sgq12,w6sgq5,w6wq2,w6wq8,w6sgq22
electric_car,IS,42,male,6,paid_work,decile_7,5,1,3,5,6,5,6,2
gasoline_car,IS,35,male,2,paid_work,decile_6,5,1,3,5,5,4,4,3
walking,IS,68,male,6,retired,decile_7,5,1,3,6,9,4,5,4
electric_car,IS,63,female,7,paid_work,decile_6,5,2,3,3,8,5,6,3
electric_car,IS,58,female,4,sick_disabled,decile_5,5,2,3,5,10,4,2,2
gasoline_car,IS,59,male,3,paid_work,decile_6,5,1,2,1,5,4,5,2
gasoline_car,IS,34,male,2,paid_work,decile_4,5,1,1,0,3,5,6,2
walking,IS,37,female,6,paid_work,decile_7,5,1,5,6,5,5,6,2
gasoline_car,IS,22,female,4,education,decile_10,5,1,3,6,3,4,5,4
walking,IS,50,male,7,paid_work,decile_6,5,1,3,2,5,5,5,5
electric_car,IS,61,male,6,paid_work,decile_10,5,1,2,5,8,4,4,5
electric_car,IS,66,male,5,paid_work,decile_10,5,1,2,3,5,4,6,2
walking,IS,41,female,6,paid_work,decile_6,5,2,2,3,5,5,6,3
gasoline_car,IS,59,female,4,retired,decile_9,5,1,2,5,8,4,6,3
electric_car,IS,57,male,7,paid_work,decile_8,5,2,3,7,5,2,5,1
gasoline_car,IS,69,female,6,retired,decile_3,5,1,4,10,2,6,5,3
electric_car,IS,62,female,6,paid_work,decile_7,5,1,5,5,2,4,5,2
electric_car,IS,56,female,6,paid_work,decile_9,5,1,4,8,5,3,6,2
electric_car,IS,57,female,6,paid_work,decile_8,5,2,3,6,8,4,5,3
gasoline_car,IS,56,female,6,paid_work,decile_3,5,2,3,9,6,5,5,2
gasoline_car,IS,54,male,3,paid_work,decile_7,5,2,3,6,5,5,5,4
gasoline_car,IS,33,female,7,paid_work,decile_6,5,2,3,7,5,3,5,2
gasoline_car,IS,31,female,6,paid_work,decile_6,4,1,3,3,8,4,5,3
gasoline_car,IS,59,female,7,paid_work,decile_2,5,1,3,4,5,2,5,2
gasoline_car,IS,61,male,6,paid_work,decile_10,5,1,4,6,0,3,3,2
electric_car,IS,73,male,7,retired,decile_7,5,1,4,8,9,3,5,2
bicycle,IS,86,female,5,retired,decile_2,2,1,3,6,8,4,6,2
electric_car,IS,52,female,7,paid_work,decile_10,5,1,3,8,6,5,5,3
gasoline_car,IS,51,male,3,paid_work,decile_9,5,1,2,10,7,5,6,4
electric_car,IS,66,male,7,paid_work,decile_6,5,1,1,1,5,4,6,2
electric_car,IS,34,male,6,paid_work,decile_7,5,1,4,7,2,2,4,2
gasoline_car,IS,45,male,7,paid_work,decile_6,5,1,4,6,2,3,5,3
gasoline_car,IS,69,male,5,paid_work,decile_2,5,2,2,1,5,4,5,4
electric_car,IS,70,female,7,paid_work,decile_2,5,2,4,10,10,6,5,3
walking,IS,30,male,7,education,decile_4,5,4,5,10,4,4,0,1
gasoline_car,IS,63,male,3,paid_work,decile_6,5,1,2,4,6,3,5,2
gasoline_car,IS,84,female,6,retired,decile_2,5,2,3,5,7,5,5,2
electric_car,IS,75,female,6,retired,decile_7,5,2,3,8,8,5,5,2
electric_car,IS,78,male,2,retired,decile_3,5,2,3,5,2,4,5,3
gasoline_car,IS,77,male,3,paid_work,decile_4,5,1,3,7,6,3,4,3
gasoline_car,IS,59,female,7,housework,decile_2,5,2,3,7,7,5,5,3
walking,IS,69,female,3,retired,decile_1,5,1,3,8,5,5,6,2
electric_car,IS,48,female,7,paid_work,decile_3,5,2,2,5,7,3,5,3
gasoline_car,IS,50,male,7,paid_work,decile_5,5,1,2,2,7,3,4,1
gasoline_car,IS,73,male,3,housework,decile_3,5,1,3,6,9,5,6,3
gasoline_car,IS,58,male,5,paid_work,decile_9,5,1,1,0,5,5,5,4
electric_car,IS,62,male,2,paid_work,decile_6,5,1,4,10,0,5,5,2
gasoline_car,IS,44,female,7,paid_work,decile_8,5,3,2,4,0,4,6,2
gasoline_car,IS,32,female,4,housework,decile_5,5,2,4,5,3,4,4,2
electric_car,IS,48,male,7,paid_work,decile_9,5,2,3,5,2,4,5,4
walking,IS,63,male,7,paid_work,decile_4,5,1,3,6,6,4,5,2
electric_car,IS,47,male,7,paid_work,decile_8,5,2,3,5,4,4,5,2
gasoline_car,IS,67,male,5,paid_work,decile_4,5,2,3,6,0,3,6,3
walking,IS,59,female,6,paid_work,decile_6,5,2,3,9,9,6,5,1
gasoline_car,IS,63,male,7,paid_work,decile_9,5,1,4,8,4,5,5,3
bicycle,IS,47,female,7,paid_work,decile_7,5,1,3,7,7,1,6,2
gasoline_car,IS,60,male,6,paid_work,decile_9,5,1,1,0,5,2,1,3
electric_car,IS,63,female,7,paid_work,decile_10,4,1,2,5,5,6,6,1
gasoline_car,IS,75,male,3,retired,decile_8,5,1,3,6,5,3,4,4
electric_car,IS,34,female,7,housework,decile_9,5,1,2,2,9,5,6,2
electric_car,IS,46,female,7,paid_work,decile_6,5,3,4,9,7,5,6,3
gasoline_car,IS,51,female,2,sick_disabled,decile_6,5,2,3,7,5,4,6,4
electric_car,IS,77,male,6,retired,decile_7,5,1,4,8,8,4,5,2
gasoline_car,IS,24,female,4,education,decile_9,5,1,5,4,2,6,3,2
gasoline_car,IS,68,male,2,retired,decile_3,4,1,2,4,5,4,6,3
gasoline_car,IS,36,female,7,paid_work,decile_3,5,4,2,4,5,3,1,4
gasoline_car,IS,90,male,6,retired,decile_4,5,1,3,3,4,4,5,4
gasoline_car,IS,52,female,6,paid_work,decile_7,5,2,3,6,7,4,4,3
electric_car,IS,54,female,6,paid_work,decile_3,5,1,2,4,5,4,6,2
gasoline_car,IS,64,male,6,paid_work,decile_10,5,1,4,8,10,5,4,2
walking,IS,44,male,7,paid_work,decile_2,5,2,2,3,7,3,5,2
gasoline_car,IS,32,female,7,housework,decile_7,5,1,3,6,0,4,4,3
electric_car,IS,73,female,2,retired,decile_6,5,2,3,6,4,1,2,4
gasoline_car,IS,79,male,5,housework,decile_2,5,1,2,5,8,4,5,2
gasoline_car,IS,62,male,3,sick_disabled,decile_3,4,2,3,5,6,2,6,3
gasoline_car,IS,42,female,2,sick_disabled,decile_4,5,3,3,6,5,3,4,3
electric_car,IS,57,female,5,sick_disabled,decile_9,5,1,3,7,5,4,5,2
gasoline_car,IS,56,female,6,paid_work,decile_4,5,3,4,6,5,3,5,3
walking,IS,58,male,4,paid_work,decile_5,5,1,3,7,8,4,5,4
electric_car,IS,29,female,4,education,decile_7,5,1,4,7,5,4,5,2
gasoline_car,IS,37,female,6,paid_work,decile_7,5,1,3,3,4,4,5,4
gasoline_car,IS,35,male,3,paid_work,decile_6,5,2,1,0,10,3,6,5
electric_car,IS,61,female,7,housework,decile_4,4,2,4,8,7,3,2,1
electric_car,IS,65,male,7,paid_work,decile_10,5,1,2,7,5,3,5,2
electric_car,IS,53,male,7,paid_work,decile_8,5,2,4,9,4,5,5,3
electric_car,IS,48,male,6,paid_work,decile_8,5,1,3,6,5,3,6,3
gasoline_car,IS,41,female,4,paid_work,decile_8,5,1,1,7,4,5,5,3
walking,IS,51,male,6,paid_work,decile_9,5,1,3,3,5,5,5,4
gasoline_car,IS,52,male,2,paid_work,decile_7,5,1,1,1,3,4,4,4
gasoline_car,IS,33,female,7,paid_work,decile_7,4,1,3,7,4,4,4,2
electric_car,IS,75,female,6,retired,decile_4,5,1,5,10,6,1,6,2
bicycle,IS,47,male,7,paid_work,decile_7,5,1,4,8,7,5,6,2
electric_car,IS,71,male,6,retired,decile_5,4,1,4,6,5,5,6,3
electric_car,IS,49,female,6,paid_work,decile_7,5,1,3,6,4,5,6,2
gasoline_car,IS,34,male,5,paid_work,decile_8,5,1,3,6,5,4,4,2
electric_car,IS,62,male,2,paid_work,decile_6,5,2,2,4,1,3,6,4
gasoline_car,IS,70,male,6,paid_work,decile_5,5,1,2,7,2,3,5,4
walking,IS,77,female,2,retired,decile_2,5,1,3,8,7,5,5,2
bicycle,IS,29,female,4,paid_work,decile_6,5,2,3,5,6,3,3,3
gasoline_car,IS,41,male,5,paid_work,decile_7,5,1,3,6,0,6,3,3
electric_car,IS,68,male,7,paid_work,decile_9,5,1,3,6,3,4,6,3
gasoline_car,IS,31,male,2,education,decile_10,5,1,1,0,0,5,6,5
bicycle,IS,64,female,5,paid_work,decile_6,5,1,4,8,9,4,5,2
walking,IS,66,female,6,education,decile_3,5,2,3,8,5,3,6,2
electric_car,IS,46,male,6,paid_work,decile_5,5,1,2,1,7,4,4,2
gasoline_car,IS,46,male,7,paid_work,decile_9,5,1,3,3,5,4,4,4
electric_car,IS,78,male,3,retired,decile_6,5,1,2,3,3,5,5,2
gasoline_car,IS,50,female,7,paid_work,decile_4,5,3,2,7,5,4,5,4
electric_car,IS,65,male,2,housework,decile_5,5,1,4,8,5,4,6,2
electric_car,IS,46,female,6,paid_work,decile_9,5,1,3,7,3,6,6,2
gasoline_car,IS,71,female,2,retired,decile_7,5,1,1,3,3,6,6,3
electric_car,IS,32,female,7,housework,decile_9,5,1,3,6,5,5,6,3
gasoline_car,IS,82,male,2,retired,decile_1,5,1,2,1,4,1,2,3
walking,IS,31,male,6,paid_work,decile_6,5,1,2,3,3,4,5,2
gasoline_car,IS,37,female,6,paid_work,decile_6,5,2,2,10,0,6,6,3
electric_car,IS,51,female,6,paid_work,decile_5,5,1,2,4,5,4,5,3
electric_car,IS,32,male,4,paid_work,decile_4,5,2,3,5,2,4,4,3
electric_car,IS,72,male,2,paid_work,decile_7,5,1,3,7,1,5,6,2
gasoline_car,IS,71,male,5,retired,decile_3,5,1,3,4,5,5,6,3
walking,IS,53,female,6,paid_work,decile_5,5,3,4,5,4,5,5,3
gasoline_car,IS,30,male,6,paid_work,decile_6,5,2,2,5,0,3,3,2
gasoline_car,IS,82,female,5,retired,decile_3,5,2,3,5,3,3,4,2
gasoline_car,IS,31,male,5,sick_disabled,decile_3,4,2,3,1,4,3,2,2
gasoline_car,IS,72,male,7,retired,decile_4,5,2,4,10,3,3,6,2
electric_car,IS,62,female,7,paid_work,decile_10,4,1,4,8,4,4,5,2
electric_car,IS,40,female,6,paid_work,decile_10,5,2,3,5,7,5,5,3
gasoline_car,IS,33,male,2,paid_work,decile_5,5,3,4,5,3,3,2,3
electric_car,IS,76,female,2,housework,decile_1,5,2,2,4,6,2,3,3
walking,IS,69,male,5,paid_work,decile_3,5,1,5,8,4,3,5,3
walking,IS,60,male,7,paid_work,decile_6,5,1,3,2,7,5,5,3
electric_car,IS,72,female,3,retired,decile_4,5,1,2,5,4,3,5,2
electric_car,IS,57,male,3,paid_work,decile_6,4,1,2,6,9,3,6,4
electric_car,IS,63,female,7,housework,decile_7,5,2,3,7,4,4,4,2
gasoline_car,IS,36,male,6,paid_work,decile_6,5,1,2,1,0,6,6,4
electric_car,IS,41,female,6,housework,decile_3,5,3,3,6,5,4,4,3
gasoline_car,IS,51,female,4,housework,decile_7,5,1,4,9,5,5,6,4
electric_car,IS,58,female,7,unemployed_looking,decile_8,5,1,2,8,2,5,6,2
gasoline_car,IS,51,male,3,paid_work,decile_9,5,1,4,8,5,6,4,2
electric_car,IS,72,female,5,retired,decile_2,5,1,2,7,5,6,6,2
gasoline_car,IS,73,male,3,retired,decile_5,4,1,3,7,5,4,6,3
gasoline_car,IS,39,male,3,paid_work,decile_9,5,2,2,5,7,3,5,3
walking,IS,56,female,6,paid_work,decile_7,5,1,3,8,0,5,6,4
electric_car,IS,82,female,6,retired,decile_6,4,1,4,8,0,1,6,4
gasoline_car,IS,49,male,3,paid_work,decile_3,5,2,2,4,1,6,6,5
gasoline_car,IS,64,female,2,sick_disabled,decile_1,5,1,3,6,8,5,6,3
electric_car,IS,28,female,7,paid_work,decile_9,5,1,5,8,3,4,5,1
electric_car,IS,86,male,7,retired,decile_7,5,1,3,4,5,2,3,2
gasoline_car,IS,38,male,6,paid_work,decile_6,5,1,1,0,8,6,5,5
gasoline_car,IS,28,male,4,education,decile_4,5,2,2,7,0,4,6,3
gasoline_car,IS,38,female,6,paid_work,decile_9,5,2,3,5,7,3,4,3
walking,IS,43,female,4,paid_work,decile_5,5,2,5,7,1,4,5,4
walking,IS,30,female,6,housework,decile_8,5,2,4,7,5,6,6,5
gasoline_car,IS,78,male,5,retired,decile_4,5,1,3,6,5,2,2,4
bicycle,IS,39,female,6,paid_work,decile_10,5,1,2,10,8,5,6,2
gasoline_car,IS,64,female,5,unemployed_looking,decile_2,5,2,3,7,7,3,4,3
bicycle,IS,59,male,5,paid_work,decile_8,4,1,3,6,5,3,4,2
electric_car,IS,70,female,3,retired,decile_7,5,1,4,7,9,3,6,1
electric_car,IS,77,male,7,retired,decile_6,5,2,4,7,2,4,5,2
gasoline_car,IS,58,male,6,paid_work,decile_4,5,1,3,3,3,3,3,2
gasoline_car,IS,49,male,5,paid_work,decile_6,5,1,3,3,3,2,6,3
electric_car,IS,48,female,7,paid_work,decile_10,5,1,3,5,5,4,6,4
gasoline_car,IS,57,male,7,paid_work,decile_7,5,4,3,8,0,1,3,3
electric_car,IS,66,male,7,paid_work,decile_6,5,1,3,5,2,3,5,2
gasoline_car,IS,65,male,5,paid_work,decile_9,4,1,3,8,5,4,5,3
gasoline_car,IS,43,male,2,paid_work,decile_4,5,2,3,2,5,4,6,5
gasoline_car,IS,70,female,6,retired,decile_6,5,1,4,9,9,5,4,2
electric_car,IS,62,female,6,paid_work,decile_7,5,1,3,7,0,2,5,2
electric_car,IS,33,male,7,paid_work,decile_6,5,2,3,5,1,1,3,4
gasoline_car,IS,41,male,5,paid_work,decile_6,5,2,4,4,6,2,5,3
gasoline_car,IS,48,male,6,unemployed_looking,decile_2,4,2,3,2,6,2,2,5
walking,IS,62,female,3,paid_work,decile_8,5,1,2,5,8,4,5,1
gasoline_car,IS,22,female,4,paid_work,decile_8,5,1,3,6,1,4,3,3
electric_car,IS,68,female,3,sick_disabled,decile_1,5,3,3,8,7,5,4,4
gasoline_car,IS,36,male,6,paid_work,decile_4,5,1,3,5,4,3,4,4
electric_car,IS,54,female,7,paid_work,decile_9,5,1,3,6,2,4,5,4
public_transport,IS,27,female,2,paid_work,decile_3,5,2,4,4,5,3,3,2
electric_car,IS,55,male,5,paid_work,decile_9,5,1,3,7,4,4,5,3
gasoline_car,IS,84,male,7,paid_work,decile_5,5,1,2,3,5,4,5,4
bicycle,IS,33,female,7,paid_work,decile_7,5,1,3,8,8,3,4,2
public_transport,IS,64,female,6,paid_work,decile_6,5,1,3,6,7,4,5,2
electric_car,IS,37,male,5,housework,decile_9,5,1,3,4,4,3,6,3
electric_car,IS,43,male,7,paid_work,decile_9,5,2,2,8,7,6,6,4
electric_car,IS,50,female,7,paid_work,decile_6,5,1,4,6,0,6,6,4
gasoline_car,IS,52,female,6,sick_disabled,decile_9,5,1,3,9,9,4,6,2
electric_car,IS,36,female,6,education,decile_1,5,4,4,7,4,4,3,2
electric_car,IS,44,male,7,paid_work,decile_8,5,2,3,7,3,5,5,5
gasoline_car,IS,55,female,7,paid_work,decile_2,5,3,3,7,6,4,4,3
electric_car,IS,73,male,5,retired,decile_3,5,1,3,7,7,4,5,3
gasoline_car,IS,71,female,6,retired,decile_1,4,1,3,7,5,6,6,3
electric_car,IS,72,male,5,retired,decile_9,5,1,1,0,6,3,6,3
gasoline_car,IS,45,female,7,paid_work,decile_9,5,1,4,8,8,4,5,2
bicycle,IS,48,male,5,paid_work,decile_9,5,2,4,8,5,5,5,2
gasoline_car,IS,53,male,7,paid_work,decile_10,5,1,3,3,7,4,5,2
electric_car,IS,47,female,7,paid_work,decile_9,5,1,3,6,1,4,6,2
electric_car,IS,73,female,5,retired,decile_4,5,1,3,9,7,5,5,2
electric_car,IS,72,male,2,retired,decile_7,5,1,4,5,5,3,4,1
gasoline_car,IS,51,female,7,paid_work,decile_4,5,1,3,6,8,5,5,4
electric_car,IS,56,female,7,paid_work,decile_9,5,1,4,8,5,5,3,3
electric_car,IS,56,female,6,paid_work,decile_7,5,1,3,5,4,4,5,2
walking,IS,74,female,6,retired,decile_1,5,3,4,10,10,5,6,3
electric_car,IS,42,male,2,paid_work,decile_10,5,1,1,3,2,3,5,3
walking,IS,62,female,7,paid_work,decile_5,5,1,3,8,2,6,6,2
electric_car,IS,61,female,6,paid_work,decile_7,5,1,3,5,5,1,5,3
gasoline_car,IS,71,male,4,retired,decile_3,5,1,3,7,4,4,6,3
gasoline_car,IS,42,male,2,paid_work,decile_2,5,1,3,6,6,4,5,3
walking,IS,42,female,3,paid_work,decile_9,5,1,4,7,7,6,4,2
electric_car,IS,39,female,7,paid_work,decile_7,5,1,3,9,5,4,6,3
walking,IS,68,female,4,housework,decile_5,5,1,3,4,4,4,6,2
bicycle,IS,47,female,7,paid_work,decile_9,5,1,4,8,8,2,5,2
gasoline_car,PL,70,male,4,retired,decile_5,3,2,4,6,4,4,5,4
electric_car,PL,44,female,3,paid_work,decile_9,5,2,3,5,9,4,4,4
gasoline_car,PL,62,male,6,paid_work,decile_9,5,2,2,6,10,2,5,2
walking,PL,30,male,7,paid_work,decile_10,5,1,2,0,8,3,4,4
public_transport,PL,23,female,4,paid_work,decile_5,5,2,4,8,5,4,4,3
gasoline_car,PL,47,female,7,paid_work,decile_9,5,2,3,7,0,1,5,3
gasoline_car,PL,42,female,7,paid_work,decile_10,5,1,3,7,4,2,3,2
gasoline_car,PL,55,male,3,paid_work,decile_6,5,2,3,7,9,3,4,2
gasoline_car,PL,64,male,4,retired,decile_6,5,2,2,9,5,1,2,4
public_transport,PL,46,female,7,housework,decile_10,5,2,3,7,6,3,5,3
public_transport,PL,25,female,6,paid_work,decile_10,5,1,1,8,8,5,4,4
walking,PL,59,female,2,housework,decile_3,5,2,3,6,10,4,4,2
gasoline_car,PL,29,female,7,paid_work,decile_5,5,2,3,7,10,5,6,3
gasoline_car,PL,79,male,4,retired,decile_5,5,2,4,9,0,3,4,2
gasoline_car,PL,58,male,7,retired,decile_2,5,2,4,10,7,2,2,4
gasoline_car,PL,38,female,7,paid_work,decile_10,5,1,1,2,3,4,5,3
public_transport,PL,77,male,4,retired,decile_5,5,2,4,8,7,2,5,3
public_transport,PL,75,female,2,retired,decile_2,5,2,2,2,9,1,4,2
gasoline_car,PL,55,male,2,paid_work,decile_10,5,2,2,5,3,3,3,3
walking,PL,30,female,7,housework,decile_9,5,1,2,2,7,1,6,4
bicycle,PL,86,male,2,retired,decile_4,1,2,3,4,4,1,3,4
walking,PL,78,male,3,retired,decile_5,5,2,3,5,8,2,4,3
gasoline_car,PL,61,male,2,paid_work,decile_4,5,2,4,10,5,2,4,2
electric_car,PL,53,male,7,unemployed_looking,decile_10,5,1,3,5,5,4,5,3
public_transport,PL,60,female,2,retired,decile_2,5,3,2,6,10,3,3,5
bicycle,PL,69,male,4,retired,decile_6,1,2,4,9,0,5,5,3
gasoline_car,PL,34,female,3,housework,decile_5,5,2,2,6,8,4,4,3
gasoline_car,PL,45,female,4,paid_work,decile_9,5,2,3,7,1,2,4,5
walking,PL,73,female,7,retired,decile_4,3,2,4,10,8,2,4,3
walking,PL,79,male,7,housework,decile_7,5,2,2,5,6,1,5,2
gasoline_car,PL,40,female,4,paid_work,decile_3,5,1,3,5,5,3,4,3
walking,PL,38,male,4,paid_work,decile_6,5,2,4,4,5,5,2,5
walking,PL,62,female,5,paid_work,decile_6,5,2,4,7,7,2,5,2
walking,PL,40,female,2,sick_disabled,decile_5,5,2,3,7,8,4,3,3
gasoline_car,PL,51,female,7,paid_work,decile_9,5,1,3,6,8,4,5,3
gasoline_car,PL,64,female,4,retired,decile_3,5,2,4,9,5,2,4,3
public_transport,PL,72,male,2,retired,decile_5,2,2,4,7,8,2,6,3
bicycle,PL,67,male,2,retired,decile_8,5,1,2,3,2,2,5,4
public_transport,PL,52,female,7,paid_work,decile_8,5,2,3,6,8,1,5,3
gasoline_car,PL,26,female,4,paid_work,decile_5,5,2,3,7,4,2,4,3
walking,PL,61,male,2,paid_work,decile_5,5,1,5,9,0,1,2,4
gasoline_car,PL,32,female,7,paid_work,decile_8,5,1,3,6,2,3,2,3
public_transport,PL,25,female,6,paid_work,decile_7,5,2,3,5,8,0,4,4
gasoline_car,PL,66,male,3,unemployed_not_looking,decile_3,5,2,4,9,10,3,5,3
walking,PL,41,male,7,paid_work,decile_6,5,2,1,0,5,1,5,5
gasoline_car,PL,49,male,4,paid_work,decile_7,5,2,2,8,5,3,5,4
public_transport,PL,24,male,4,education,decile_6,5,2,3,5,7,2,3,2
gasoline_car,PL,45,male,7,paid_work,decile_4,5,2,1,0,5,3,4,5
gasoline_car,PL,26,male,4,paid_work,decile_9,5,2,1,0,6,4,4,3
gasoline_car,PL,32,male,6,paid_work,decile_9,5,2,2,7,9,4,5,4
public_transport,PL,45,female,7,paid_work,decile_8,5,1,5,8,10,1,4,3
public_transport,PL,44,female,6,housework,decile_6,5,2,3,5,5,3,4,3
gasoline_car,PL,66,male,4,paid_work,decile_9,5,1,1,1,1,2,2,4
public_transport,PL,54,female,6,paid_work,decile_5,5,2,2,4,7,3,3,4
gasoline_car,PL,59,male,2,paid_work,decile_6,5,2,1,0,10,3,6,5
public_transport,PL,38,female,7,paid_work,decile_6,5,2,2,6,7,3,4,3
gasoline_car,PL,44,male,3,paid_work,decile_2,5,2,1,0,10,1,3,3
public_transport,PL,20,female,4,education,decile_4,5,2,4,7,6,3,5,4
gasoline_car,PL,30,female,4,paid_work,decile_3,5,2,4,7,4,3,4,4
public_transport,PL,26,male,4,education,decile_9,5,1,3,4,8,3,2,3
gasoline_car,PL,62,male,3,paid_work,decile_6,5,2,3,5,7,1,4,3
walking,PL,63,male,2,paid_work,decile_8,2,2,3,6,10,4,6,2
gasoline_car,PL,69,female,7,retired,decile_6,5,1,2,2,10,1,5,3
walking,PL,68,male,2,retired,decile_4,2,2,3,8,8,2,5,2
public_transport,PL,72,female,7,retired,decile_10,5,1,3,5,10,3,5,2
gasoline_car,PL,76,male,7,retired,decile_5,5,1,4,8,3,3,5,3
gasoline_car,PL,42,female,4,paid_work,decile_8,5,2,3,6,3,5,3,3
gasoline_car,PL,52,male,2,retired,decile_1,5,2,3,10,10,0,4,3
gasoline_car,PL,38,female,7,paid_work,decile_8,5,2,3,5,0,1,3,2
public_transport,PL,36,female,7,paid_work,decile_7,5,2,4,10,9,2,3,3
public_transport,PL,22,female,4,education,decile_5,5,1,4,7,1,3,5,2
bicycle,PL,52,female,2,paid_work,decile_4,3,3,3,2,5,5,5,3
gasoline_car,PL,33,female,3,paid_work,decile_8,5,2,3,7,7,2,4,3
gasoline_car,PL,41,female,7,paid_work,decile_10,5,1,4,8,0,1,5,3
walking,PL,20,male,4,education,decile_7,5,1,3,6,0,5,6,3
walking,PL,53,female,7,housework,decile_8,5,3,3,5,7,2,3,3
public_transport,PL,28,female,7,unemployed_looking,decile_6,5,2,3,8,8,4,5,1
gasoline_car,PL,41,male,7,paid_work,decile_8,5,2,2,4,1,3,4,4
walking,PL,74,female,4,retired,decile_2,5,2,4,7,5,4,4,1
gasoline_car,PL,31,female,5,paid_work,decile_8,5,2,3,5,0,2,2,3
gasoline_car,PL,52,male,4,paid_work,decile_8,5,1,3,5,10,4,6,3
public_transport,PL,22,female,4,education,decile_6,5,2,3,6,9,4,5,2
gasoline_car,PL,50,male,2,paid_work,decile_5,5,1,3,7,3,2,2,3
public_transport,PL,44,male,6,paid_work,decile_3,5,3,3,6,7,3,2,2
gasoline_car,PL,47,female,4,paid_work,decile_8,5,2,2,6,4,3,6,3
public_transport,PL,67,female,2,retired,decile_1,5,2,3,5,4,3,6,3
bicycle,PL,35,female,4,paid_work,decile_5,5,2,3,5,5,3,3,3
gasoline_car,PL,28,female,7,paid_work,decile_6,5,2,3,5,8,5,4,2
walking,PL,62,female,2,paid_work,decile_5,2,3,3,6,8,2,5,3
gasoline_car,PL,64,male,4,paid_work,decile_9,3,1,2,6,8,4,5,3
walking,PL,67,male,3,retired,decile_8,5,1,2,1,2,3,2,4
walking,PL,31,female,7,paid_work,decile_10,5,1,4,8,5,3,5,4
gasoline_car,PL,61,male,4,paid_work,decile_2,3,2,5,2,0,3,4,3
gasoline_car,PL,55,female,4,paid_work,decile_9,5,2,3,6,0,2,4,4
electric_car,PL,37,male,7,paid_work,decile_10,5,2,3,7,7,3,4,3
gasoline_car,PL,36,female,6,paid_work,decile_4,5,3,2,5,5,3,3,3
walking,PL,25,female,6,paid_work,decile_6,5,2,3,6,6,3,5,2
walking,PL,24,female,4,education,decile_2,5,2,3,6,7,5,3,4
gasoline_car,PL,51,female,7,paid_work,decile_5,5,2,5,10,5,3,5,3
gasoline_car,PL,35,male,7,paid_work,decile_10,5,2,3,5,1,4,6,5
electric_car,PL,43,female,7,housework,decile_10,4,2,3,6,5,4,4,3
bicycle,PL,50,female,2,paid_work,decile_6,5,2,3,4,0,0,2,3
gasoline_car,PL,57,female,7,paid_work,decile_10,5,1,3,5,5,4,5,4
walking,PL,70,female,5,retired,decile_4,3,1,4,5,3,4,5,3
walking,PL,70,female,7,retired,decile_8,5,2,4,8,5,4,5,2
gasoline_car,PL,30,female,4,unemployed_not_looking,decile_3,5,3,2,3,6,3,6,3
electric_car,PL,67,male,3,retired,decile_7,5,2,2,4,3,4,5,3
gasoline_car,PL,34,male,7,paid_work,decile_9,5,1,2,5,7,2,5,4
gasoline_car,PL,76,male,4,retired,decile_10,1,2,3,7,7,3,5,2
gasoline_car,PL,41,female,7,paid_work,decile_9,5,2,3,8,4,2,3,4
gasoline_car,PL,49,male,2,paid_work,decile_7,5,2,4,8,10,3,5,3
gasoline_car,PL,63,male,4,paid_work,decile_5,5,2,3,5,5,1,4,3
public_transport,PL,80,female,5,retired,decile_3,1,2,3,7,8,2,3,3
walking,PL,52,female,7,paid_work,decile_3,5,2,2,0,8,4,2,4
public_transport,PL,32,male,7,paid_work,decile_10,5,1,3,5,8,2,4,3
gasoline_car,PL,58,male,2,paid_work,decile_5,2,2,3,5,5,3,3,3
public_transport,PL,41,female,7,paid_work,decile_4,5,2,3,5,9,5,5,3
bicycle,PL,68,male,2,retired,decile_5,1,3,4,9,5,1,6,2
gasoline_car,PL,24,female,4,paid_work,decile_4,5,2,3,9,9,2,1,5
gasoline_car,PL,47,female,7,paid_work,decile_5,5,2,3,8,5,0,5,1
walking,PL,83,female,6,retired,decile_2,1,2,3,7,10,2,6,2
gasoline_car,PL,52,male,3,paid_work,decile_6,1,2,3,5,2,4,3,3
gasoline_car,PL,53,male,4,paid_work,decile_4,5,2,3,10,10,2,3,4
gasoline_car,PL,79,male,7,retired,decile_8,3,2,3,10,10,4,5,3
gasoline_car,PL,23,female,4,paid_work,decile_5,5,2,2,4,1,3,6,2
public_transport,PL,30,female,6,paid_work,decile_6,5,2,5,6,8,1,3,2
gasoline_car,PL,48,male,7,paid_work,decile_7,5,2,3,5,5,2,4,3
bicycle,PL,54,female,7,paid_work,decile_8,5,2,3,8,1,2,4,3
electric_car,PL,69,male,7,retired,decile_7,5,2,4,9,4,4,5,2
bicycle,PL,38,male,3,paid_work,decile_4,5,2,4,5,4,3,2,5
walking,PL,42,female,7,paid_work,decile_8,5,1,4,8,8,3,5,3
gasoline_car,PL,41,female,3,housework,decile_5,5,2,3,3,3,1,2,3
gasoline_car,PL,61,female,7,paid_work,decile_9,5,2,4,10,4,1,2,2
gasoline_car,PL,74,male,2,retired,decile_5,2,2,3,7,9,4,5,3
public_transport,PL,29,female,7,paid_work,decile_4,5,1,3,3,8,1,5,4
walking,PL,72,female,2,retired,decile_4,3,2,4,9,2,1,5,4
walking,PL,76,male,7,retired,decile_4,5,2,4,10,0,4,5,2
public_transport,PL,65,male,4,paid_work,decile_3,1,2,4,8,8,3,4,3
